,Company_id,id_visiter,time_enter,time_exit
14000,2,7544,2020-01-27 06:37:06,2020-01-27 06:43:34
14001,2,7545,2020-01-27 06:40:55,2020-01-27 06:45:42
14002,3,7544,2020-01-27 06:43:34,2020-01-27 06:48:27
14003,1,7547,2020-01-27 06:47:13,2020-01-27 06:48:58
14004,1,7548,2020-01-27 06:51:41,2020-01-27 06:56:51
14005,1,7549,2020-01-27 06:54:31,2020-01-27 06:57:41
14006,1,7550,2020-01-27 06:59:39,2020-01-27 07:01:52
14007,2,7549,2020-01-27 06:57:41,2020-01-27 07:04:28
14008,1,7551,2020-01-27 07:05:03,2020-01-27 07:07:20
14009,2,7551,2020-01-27 07:07:20,2020-01-27 07:11:09
14010,4,7551,2020-01-27 07:11:09,2020-01-27 07:15:58
14011,5,7548,2020-01-27 06:56:51,2020-01-27 07:16:05
14012,3,7552,2020-01-27 07:13:54,2020-01-27 07:18:40
14013,2,7548,2020-01-27 07:16:05,2020-01-27 07:21:19
14014,2,7553,2020-01-27 07:19:48,2020-01-27 07:25:11
14015,4,7548,2020-01-27 07:21:19,2020-01-27 07:28:47
14016,5,7556,2020-01-27 07:36:34,2020-01-27 07:36:34
14017,1,7555,2020-01-27 07:31:32,2020-01-27 07:38:56
14018,3,7555,2020-01-27 07:38:56,2020-01-27 07:43:28
14019,5,7553,2020-01-27 07:25:11,2020-01-27 07:44:08
14020,2,7557,2020-01-27 07:40:09,2020-01-27 07:44:09
14021,5,7554,2020-01-27 07:26:01,2020-01-27 07:44:35
14022,4,7554,2020-01-27 07:44:35,2020-01-27 07:46:41
14023,1,7553,2020-01-27 07:44:08,2020-01-27 07:47:01
14024,2,7555,2020-01-27 07:43:28,2020-01-27 07:47:41
14025,3,7559,2020-01-27 07:50:49,2020-01-27 07:54:10
14026,2,7558,2020-01-27 07:47:06,2020-01-27 07:54:22
14027,3,7558,2020-01-27 07:54:22,2020-01-27 07:56:07
14028,2,7560,2020-01-27 07:53:52,2020-01-27 07:57:41
14029,3,7560,2020-01-27 07:57:41,2020-01-27 08:04:33
14030,2,7562,2020-01-27 08:01:43,2020-01-27 08:06:12
14031,3,7563,2020-01-27 08:05:38,2020-01-27 08:07:23
14032,1,7560,2020-01-27 08:04:33,2020-01-27 08:08:23
14033,2,7563,2020-01-27 08:07:23,2020-01-27 08:11:49
14034,5,7559,2020-01-27 07:54:10,2020-01-27 08:14:47
14035,2,7559,2020-01-27 08:14:47,2020-01-27 08:19:39
14036,3,7565,2020-01-27 08:17:12,2020-01-27 08:22:37
14037,3,7566,2020-01-27 08:26:22,2020-01-27 08:32:07
14038,3,7567,2020-01-27 08:29:10,2020-01-27 08:33:41
14039,1,7568,2020-01-27 08:33:33,2020-01-27 08:38:14
14040,2,7566,2020-01-27 08:32:07,2020-01-27 08:39:05
14041,1,7569,2020-01-27 08:38:35,2020-01-27 08:40:22
14042,1,7567,2020-01-27 08:33:41,2020-01-27 08:41:05
14043,2,7568,2020-01-27 08:38:14,2020-01-27 08:43:35
14044,1,7570,2020-01-27 08:46:43,2020-01-27 08:53:35
14045,2,7570,2020-01-27 08:53:35,2020-01-27 08:59:44
14046,1,7571,2020-01-27 08:53:53,2020-01-27 09:00:11
14047,4,7572,2020-01-27 08:58:27,2020-01-27 09:04:38
14048,1,7572,2020-01-27 09:04:38,2020-01-27 09:07:50
14049,3,7571,2020-01-27 09:00:11,2020-01-27 09:08:18
14050,3,7573,2020-01-27 09:07:13,2020-01-27 09:14:42
14051,4,7573,2020-01-27 09:14:42,2020-01-27 09:24:28
14052,1,7575,2020-01-27 09:21:11,2020-01-27 09:26:48
14053,2,7575,2020-01-27 09:26:48,2020-01-27 09:27:59
14054,3,7576,2020-01-27 09:26:12,2020-01-27 09:31:04
14055,1,7573,2020-01-27 09:24:28,2020-01-27 09:31:26
14056,4,7576,2020-01-27 09:31:04,2020-01-27 09:34:52
14057,5,7574,2020-01-27 09:14:24,2020-01-27 09:36:45
14058,2,7573,2020-01-27 09:31:26,2020-01-27 09:37:29
14059,1,7577,2020-01-27 09:32:47,2020-01-27 09:38:19
14060,4,7578,2020-01-27 09:38:38,2020-01-27 09:38:38
14061,2,7577,2020-01-27 09:38:19,2020-01-27 09:40:15
14062,4,7577,2020-01-27 09:40:15,2020-01-27 09:40:15
14063,2,7578,2020-01-27 09:38:38,2020-01-27 09:41:37
14064,4,7574,2020-01-27 09:36:45,2020-01-27 09:41:39
14065,1,7574,2020-01-27 09:41:39,2020-01-27 09:47:24
14066,3,7579,2020-01-27 09:40:56,2020-01-27 09:48:17
14067,2,7579,2020-01-27 09:48:17,2020-01-27 09:50:05
14068,2,7574,2020-01-27 09:47:24,2020-01-27 09:50:19
14069,1,7580,2020-01-27 09:49:52,2020-01-27 09:52:53
14070,4,7581,2020-01-27 09:55:00,2020-01-27 09:55:00
14071,4,7579,2020-01-27 09:50:05,2020-01-27 09:56:37
14072,1,7581,2020-01-27 09:55:00,2020-01-27 10:00:49
14073,2,7581,2020-01-27 10:00:49,2020-01-27 10:05:34
14074,1,7583,2020-01-27 10:07:14,2020-01-27 10:09:53
14075,5,7587,2020-01-27 10:23:21,2020-01-27 10:23:21
14076,1,7587,2020-01-27 10:23:21,2020-01-27 10:29:59
14077,2,7588,2020-01-27 10:31:12,2020-01-27 10:34:00
14078,5,7585,2020-01-27 10:15:13,2020-01-27 10:34:59
14079,1,7588,2020-01-27 10:34:00,2020-01-27 10:39:35
14080,3,7585,2020-01-27 10:34:59,2020-01-27 10:40:01
14081,5,7586,2020-01-27 10:21:02,2020-01-27 10:40:46
14082,2,7589,2020-01-27 10:37:17,2020-01-27 10:41:54
14083,4,7590,2020-01-27 10:43:13,2020-01-27 10:43:13
14084,2,7586,2020-01-27 10:40:46,2020-01-27 10:45:51
14085,2,7585,2020-01-27 10:40:01,2020-01-27 10:47:41
14086,4,7589,2020-01-27 10:41:54,2020-01-27 10:48:18
14087,1,7586,2020-01-27 10:45:51,2020-01-27 10:53:35
14088,2,7592,2020-01-27 10:49:53,2020-01-27 10:53:38
14089,1,7591,2020-01-27 10:45:01,2020-01-27 10:53:48
14090,3,7586,2020-01-27 10:53:35,2020-01-27 10:59:15
14091,4,7591,2020-01-27 10:53:48,2020-01-27 11:01:30
14092,1,7593,2020-01-27 10:57:42,2020-01-27 11:02:35
14093,5,7595,2020-01-27 11:02:36,2020-01-27 11:02:36
14094,2,7593,2020-01-27 11:02:35,2020-01-27 11:03:32
14095,2,7595,2020-01-27 11:02:36,2020-01-27 11:06:52
14096,1,7594,2020-01-27 11:02:05,2020-01-27 11:07:27
14097,5,7590,2020-01-27 10:43:13,2020-01-27 11:07:56
14098,2,7590,2020-01-27 11:07:56,2020-01-27 11:09:40
14099,1,7596,2020-01-27 11:03:08,2020-01-27 11:10:00
14100,2,7596,2020-01-27 11:10:00,2020-01-27 11:11:47
14101,1,7590,2020-01-27 11:09:40,2020-01-27 11:12:13
14102,4,7597,2020-01-27 11:08:46,2020-01-27 11:13:00
14103,1,7597,2020-01-27 11:13:00,2020-01-27 11:17:54
14104,5,7591,2020-01-27 11:01:30,2020-01-27 11:22:51
14105,4,7598,2020-01-27 11:17:52,2020-01-27 11:23:00
14106,2,7597,2020-01-27 11:17:54,2020-01-27 11:26:52
14107,3,7597,2020-01-27 11:26:52,2020-01-27 11:30:02
14108,2,7599,2020-01-27 11:22:30,2020-01-27 11:30:25
14109,2,7591,2020-01-27 11:22:51,2020-01-27 11:31:51
14110,3,7600,2020-01-27 11:28:15,2020-01-27 11:33:03
14111,3,7591,2020-01-27 11:31:51,2020-01-27 11:36:15
14112,1,7601,2020-01-27 11:35:47,2020-01-27 11:37:23
14113,5,7598,2020-01-27 11:23:00,2020-01-27 11:42:05
14114,1,7602,2020-01-27 11:37:55,2020-01-27 11:42:31
14115,3,7601,2020-01-27 11:37:23,2020-01-27 11:45:58
14116,5,7600,2020-01-27 11:33:03,2020-01-27 11:49:04
14117,1,7603,2020-01-27 11:44:31,2020-01-27 11:49:17
14118,2,7605,2020-01-27 11:47:55,2020-01-27 11:51:43
14119,3,7604,2020-01-27 11:46:29,2020-01-27 11:52:52
14120,3,7606,2020-01-27 11:52:42,2020-01-27 11:56:12
14121,2,7603,2020-01-27 11:49:17,2020-01-27 11:56:15
14122,4,7607,2020-01-27 11:56:28,2020-01-27 11:56:28
14123,1,7607,2020-01-27 11:56:28,2020-01-27 12:00:53
14124,4,7606,2020-01-27 11:56:12,2020-01-27 12:02:49
14125,2,7607,2020-01-27 12:00:53,2020-01-27 12:03:49
14126,3,7608,2020-01-27 12:02:52,2020-01-27 12:05:38
14127,1,7606,2020-01-27 12:02:49,2020-01-27 12:10:04
14128,1,7608,2020-01-27 12:05:38,2020-01-27 12:12:45
14129,1,7609,2020-01-27 12:08:49,2020-01-27 12:13:38
14130,2,7606,2020-01-27 12:10:04,2020-01-27 12:17:15
14131,4,7609,2020-01-27 12:13:38,2020-01-27 12:20:44
14132,3,7609,2020-01-27 12:20:44,2020-01-27 12:26:25
14133,4,7611,2020-01-27 12:23:53,2020-01-27 12:30:06
14134,1,7611,2020-01-27 12:30:06,2020-01-27 12:33:53
14135,1,7612,2020-01-27 12:29:51,2020-01-27 12:37:40
14136,3,7611,2020-01-27 12:33:53,2020-01-27 12:38:07
14137,2,7613,2020-01-27 12:34:09,2020-01-27 12:40:16
14138,4,7614,2020-01-27 12:41:03,2020-01-27 12:45:07
14139,1,7614,2020-01-27 12:45:07,2020-01-27 12:51:15
14140,2,7615,2020-01-27 12:47:53,2020-01-27 12:52:06
14141,3,7615,2020-01-27 12:52:06,2020-01-27 12:53:25
14142,1,7616,2020-01-27 12:55:10,2020-01-27 12:58:59
14143,5,7613,2020-01-27 12:40:16,2020-01-27 13:01:55
14144,4,7617,2020-01-27 13:01:09,2020-01-27 13:05:54
14145,2,7616,2020-01-27 12:58:59,2020-01-27 13:06:04
14146,5,7616,2020-01-27 13:06:04,2020-01-27 13:06:04
14147,1,7613,2020-01-27 13:01:55,2020-01-27 13:08:30
14148,1,7618,2020-01-27 13:05:58,2020-01-27 13:09:29
14149,5,7614,2020-01-27 12:51:15,2020-01-27 13:10:52
14150,4,7616,2020-01-27 13:06:04,2020-01-27 13:12:26
14151,2,7620,2020-01-27 13:17:02,2020-01-27 13:22:38
14152,2,7621,2020-01-27 13:19:48,2020-01-27 13:23:19
14153,5,7617,2020-01-27 13:05:54,2020-01-27 13:25:04
14154,2,7622,2020-01-27 13:24:27,2020-01-27 13:25:30
14155,4,7620,2020-01-27 13:22:38,2020-01-27 13:26:27
14156,1,7621,2020-01-27 13:23:19,2020-01-27 13:26:33
14157,3,7623,2020-01-27 13:27:59,2020-01-27 13:32:01
14158,1,7622,2020-01-27 13:25:30,2020-01-27 13:32:06
14159,3,7621,2020-01-27 13:26:33,2020-01-27 13:32:40
14160,2,7623,2020-01-27 13:32:01,2020-01-27 13:34:36
14161,1,7624,2020-01-27 13:35:15,2020-01-27 13:41:36
14162,3,7624,2020-01-27 13:41:36,2020-01-27 13:46:59
14163,1,7625,2020-01-27 13:41:09,2020-01-27 13:48:53
14164,5,7620,2020-01-27 13:26:27,2020-01-27 13:49:05
14165,3,7625,2020-01-27 13:48:53,2020-01-27 13:51:12
14166,2,7625,2020-01-27 13:51:12,2020-01-27 13:53:25
14167,1,7620,2020-01-27 13:49:05,2020-01-27 13:54:31
14168,3,7620,2020-01-27 13:54:31,2020-01-27 13:58:23
14169,2,7628,2020-01-27 13:57:31,2020-01-27 14:00:51
14170,4,7628,2020-01-27 14:00:51,2020-01-27 14:00:57
14171,2,7629,2020-01-27 14:04:28,2020-01-27 14:13:34
14172,5,7627,2020-01-27 13:55:40,2020-01-27 14:16:19
14173,3,7630,2020-01-27 14:10:41,2020-01-27 14:18:45
14174,3,7631,2020-01-27 14:15:52,2020-01-27 14:19:02
14175,1,7631,2020-01-27 14:19:02,2020-01-27 14:23:20
14176,1,7627,2020-01-27 14:16:19,2020-01-27 14:23:29
14177,4,7627,2020-01-27 14:23:29,2020-01-27 14:26:13
14178,1,7630,2020-01-27 14:18:45,2020-01-27 14:26:49
14179,2,7631,2020-01-27 14:23:20,2020-01-27 14:29:52
14180,3,7633,2020-01-27 14:23:31,2020-01-27 14:31:48
14181,3,7634,2020-01-27 14:27:08,2020-01-27 14:32:41
14182,5,7629,2020-01-27 14:13:34,2020-01-27 14:35:06
14183,5,7632,2020-01-27 14:20:16,2020-01-27 14:35:53
14184,1,7632,2020-01-27 14:35:53,2020-01-27 14:35:53
14185,1,7636,2020-01-27 14:36:25,2020-01-27 14:36:25
14186,1,7633,2020-01-27 14:31:48,2020-01-27 14:36:56
14187,2,7632,2020-01-27 14:35:53,2020-01-27 14:37:49
14188,1,7635,2020-01-27 14:32:35,2020-01-27 14:39:23
14189,2,7634,2020-01-27 14:32:41,2020-01-27 14:39:52
14190,1,7629,2020-01-27 14:35:06,2020-01-27 14:40:03
14191,1,7637,2020-01-27 14:40:59,2020-01-27 14:43:17
14192,4,7629,2020-01-27 14:40:03,2020-01-27 14:43:35
14193,3,7635,2020-01-27 14:39:23,2020-01-27 14:45:43
14194,3,7637,2020-01-27 14:43:17,2020-01-27 14:49:45
14195,2,7638,2020-01-27 14:47:21,2020-01-27 14:50:24
14196,1,7638,2020-01-27 14:50:24,2020-01-27 14:54:00
14197,4,7638,2020-01-27 14:54:00,2020-01-27 14:54:00
14198,5,7634,2020-01-27 14:39:52,2020-01-27 14:58:47
14199,4,7639,2020-01-27 14:50:03,2020-01-27 14:59:36
14200,1,7639,2020-01-27 14:59:36,2020-01-27 15:02:28
14201,1,7634,2020-01-27 14:58:47,2020-01-27 15:03:03
14202,2,7639,2020-01-27 15:02:28,2020-01-27 15:03:29
14203,1,7640,2020-01-27 14:57:08,2020-01-27 15:05:45
14204,1,7641,2020-01-27 15:02:43,2020-01-27 15:08:19
14205,3,7641,2020-01-27 15:08:19,2020-01-27 15:11:48
14206,1,7642,2020-01-27 15:08:47,2020-01-27 15:12:00
14207,2,7642,2020-01-27 15:12:00,2020-01-27 15:12:00
14208,5,7638,2020-01-27 14:54:00,2020-01-27 15:12:47
14209,2,7640,2020-01-27 15:05:45,2020-01-27 15:13:04
14210,2,7643,2020-01-27 15:10:43,2020-01-27 15:13:58
14211,2,7641,2020-01-27 15:11:48,2020-01-27 15:15:36
14212,1,7644,2020-01-27 15:14:30,2020-01-27 15:16:45
14213,4,7644,2020-01-27 15:16:45,2020-01-27 15:22:21
14214,2,7645,2020-01-27 15:19:02,2020-01-27 15:26:36
14215,1,7645,2020-01-27 15:26:36,2020-01-27 15:30:23
14216,1,7647,2020-01-27 15:25:59,2020-01-27 15:30:45
14217,1,7646,2020-01-27 15:23:57,2020-01-27 15:31:41
14218,4,7647,2020-01-27 15:30:45,2020-01-27 15:34:51
14219,3,7648,2020-01-27 15:32:46,2020-01-27 15:36:16
14220,2,7647,2020-01-27 15:34:51,2020-01-27 15:39:12
14221,1,7649,2020-01-27 15:35:57,2020-01-27 15:41:09
14222,2,7648,2020-01-27 15:36:16,2020-01-27 15:42:10
14223,2,7650,2020-01-27 15:44:24,2020-01-27 15:44:24
14224,1,7648,2020-01-27 15:42:10,2020-01-27 15:46:32
14225,4,7650,2020-01-27 15:44:24,2020-01-27 15:52:01
14226,1,7651,2020-01-27 15:50:51,2020-01-27 15:55:04
14227,1,7652,2020-01-27 15:54:36,2020-01-27 15:58:02
14228,4,7653,2020-01-27 15:58:27,2020-01-27 16:02:08
14229,2,7652,2020-01-27 15:58:02,2020-01-27 16:03:36
14230,2,7654,2020-01-27 16:03:19,2020-01-27 16:07:35
14231,2,7655,2020-01-27 16:09:24,2020-01-27 16:09:43
14232,2,7653,2020-01-27 16:02:08,2020-01-27 16:10:13
14233,1,7654,2020-01-27 16:07:35,2020-01-27 16:12:27
14234,4,7655,2020-01-27 16:09:43,2020-01-27 16:14:11
14235,2,7656,2020-01-27 16:13:58,2020-01-27 16:16:43
14236,3,7655,2020-01-27 16:14:11,2020-01-27 16:17:15
14237,3,7658,2020-01-27 16:24:24,2020-01-27 16:24:24
14238,3,7657,2020-01-27 16:18:51,2020-01-27 16:25:22
14239,3,7656,2020-01-27 16:16:43,2020-01-27 16:25:36
14240,1,7658,2020-01-27 16:24:24,2020-01-27 16:27:00
14241,2,7657,2020-01-27 16:25:22,2020-01-27 16:30:40
14242,1,7656,2020-01-27 16:25:36,2020-01-27 16:31:55
14243,2,7660,2020-01-27 16:35:16,2020-01-27 16:39:45
14244,3,7659,2020-01-27 16:32:43,2020-01-27 16:40:50
14245,1,7662,2020-01-27 16:42:28,2020-01-27 16:47:59
14246,2,7661,2020-01-27 16:40:12,2020-01-27 16:48:16
14247,1,7663,2020-01-27 16:43:48,2020-01-27 16:49:27
14248,2,7664,2020-01-27 16:47:05,2020-01-27 16:52:39
14249,2,7662,2020-01-27 16:47:59,2020-01-27 16:54:33
14250,1,7665,2020-01-27 16:50:08,2020-01-27 16:54:49
14251,3,7665,2020-01-27 16:54:49,2020-01-27 17:00:45
14252,2,7666,2020-01-27 16:55:42,2020-01-27 17:02:51
14253,3,7667,2020-01-27 16:59:22,2020-01-27 17:06:36
14254,3,7668,2020-01-27 17:03:38,2020-01-27 17:06:49
14255,4,7669,2020-01-27 17:04:14,2020-01-27 17:08:08
14256,2,7670,2020-01-27 17:05:43,2020-01-27 17:10:30
14257,2,7668,2020-01-27 17:06:49,2020-01-27 17:11:34
14258,1,7667,2020-01-27 17:06:36,2020-01-27 17:12:11
14259,1,7668,2020-01-27 17:11:34,2020-01-27 17:15:32
14260,2,7667,2020-01-27 17:12:11,2020-01-27 17:18:01
14261,3,7671,2020-01-27 17:11:17,2020-01-27 17:18:10
14262,2,7672,2020-01-27 17:11:47,2020-01-27 17:18:12
14263,1,7672,2020-01-27 17:18:12,2020-01-27 17:20:29
14264,1,7671,2020-01-27 17:18:10,2020-01-27 17:24:28
14265,2,7675,2020-01-27 17:24:33,2020-01-27 17:31:49
14266,2,7676,2020-01-27 17:29:13,2020-01-27 17:33:32
14267,1,7675,2020-01-27 17:31:49,2020-01-27 17:37:10
14268,1,7676,2020-01-27 17:33:32,2020-01-27 17:42:08
14269,2,7678,2020-01-27 17:40:25,2020-01-27 17:44:59
14270,5,7671,2020-01-27 17:24:28,2020-01-27 17:45:48
14271,4,7676,2020-01-27 17:42:08,2020-01-27 17:48:25
14272,3,7681,2020-01-27 17:52:10,2020-01-27 17:56:59
14273,5,7677,2020-01-27 17:34:21,2020-01-27 17:57:46
14274,2,7682,2020-01-27 17:57:23,2020-01-27 17:59:29
14275,2,7677,2020-01-27 17:57:46,2020-01-27 18:01:18
14276,1,7677,2020-01-27 18:01:18,2020-01-27 18:04:13
14277,4,7677,2020-01-27 18:04:13,2020-01-27 18:08:44
14278,3,7683,2020-01-27 18:04:38,2020-01-27 18:09:37
14279,4,7683,2020-01-27 18:09:37,2020-01-27 18:15:55
14280,1,7685,2020-01-27 18:12:40,2020-01-27 18:17:12
14281,2,7685,2020-01-27 18:17:12,2020-01-27 18:19:36
14282,2,7689,2020-01-27 18:26:34,2020-01-27 18:31:50
14283,3,7689,2020-01-27 18:31:50,2020-01-27 18:34:35
14284,5,7689,2020-01-27 18:34:35,2020-01-27 18:34:35
14285,1,7690,2020-01-27 18:32:09,2020-01-27 18:36:00
14286,5,7686,2020-01-27 18:14:45,2020-01-27 18:37:02
14287,5,7688,2020-01-27 18:22:16,2020-01-27 18:40:39
14288,2,7691,2020-01-27 18:35:56,2020-01-27 18:44:42
14289,2,7688,2020-01-27 18:40:39,2020-01-27 18:44:59
14290,1,7693,2020-01-27 18:41:07,2020-01-27 18:47:17
14291,3,7688,2020-01-27 18:44:59,2020-01-27 18:48:56
14292,4,7688,2020-01-27 18:48:56,2020-01-27 18:48:56
14293,4,7695,2020-01-27 18:48:08,2020-01-27 18:52:58
14294,2,7693,2020-01-27 18:47:17,2020-01-27 18:53:03
14295,5,7696,2020-01-27 18:53:35,2020-01-27 18:53:35
14296,2,7695,2020-01-27 18:52:58,2020-01-27 18:57:25
14297,5,7697,2020-01-27 18:58:36,2020-01-27 18:58:36
14298,5,7692,2020-01-27 18:37:44,2020-01-27 18:58:39
14299,3,7695,2020-01-27 18:57:25,2020-01-27 19:01:40
14300,5,7694,2020-01-27 18:45:02,2020-01-27 19:03:59
14301,1,7692,2020-01-27 18:58:39,2020-01-27 19:04:59
14302,1,7694,2020-01-27 19:03:59,2020-01-27 19:06:07
14303,4,7697,2020-01-27 18:58:36,2020-01-27 19:06:50
14304,2,7699,2020-01-27 19:04:24,2020-01-27 19:07:24
14305,1,7698,2020-01-27 19:02:14,2020-01-27 19:07:38
14306,3,7694,2020-01-27 19:06:07,2020-01-27 19:09:03
14307,2,7692,2020-01-27 19:04:59,2020-01-27 19:09:56
14308,1,7697,2020-01-27 19:06:50,2020-01-27 19:15:15
14309,2,7694,2020-01-27 19:09:03,2020-01-27 19:15:31
14310,2,7700,2020-01-27 19:10:57,2020-01-27 19:17:40
14311,4,7692,2020-01-27 19:09:56,2020-01-27 19:17:54
14312,1,7701,2020-01-27 19:19:42,2020-01-27 19:19:48
14313,4,7702,2020-01-27 19:19:49,2020-01-27 19:19:49
14314,4,7701,2020-01-27 19:19:48,2020-01-27 19:24:30
14315,1,7702,2020-01-27 19:19:49,2020-01-27 19:26:40
14316,3,7701,2020-01-27 19:24:30,2020-01-27 19:30:12
14317,2,7702,2020-01-27 19:26:40,2020-01-27 19:31:38
14318,4,7703,2020-01-27 19:25:44,2020-01-27 19:32:25
14319,2,7701,2020-01-27 19:30:12,2020-01-27 19:36:07
14320,1,7704,2020-01-27 19:31:15,2020-01-27 19:37:29
14321,2,7705,2020-01-27 19:38:05,2020-01-27 19:45:00
14322,2,7706,2020-01-27 19:41:22,2020-01-27 19:46:53
14323,2,7708,2020-01-27 19:49:13,2020-01-27 19:53:03
14324,3,7706,2020-01-27 19:46:53,2020-01-27 19:53:42
14325,1,7707,2020-01-27 19:46:15,2020-01-27 19:55:08
14326,2,7709,2020-01-27 19:53:39,2020-01-27 19:56:43
14327,2,7707,2020-01-27 19:55:08,2020-01-27 19:59:20
14328,4,7706,2020-01-27 19:53:42,2020-01-27 20:00:47
14329,1,7709,2020-01-27 19:56:43,2020-01-27 20:01:46
14330,5,7709,2020-01-27 20:01:46,2020-01-27 20:01:46
14331,5,7705,2020-01-27 19:45:00,2020-01-27 20:04:20
14332,1,7706,2020-01-27 20:00:47,2020-01-27 20:04:46
14333,2,7710,2020-01-27 19:58:08,2020-01-27 20:05:16
14334,4,7709,2020-01-27 20:01:46,2020-01-27 20:05:52
14335,5,7712,2020-01-27 20:08:21,2020-01-27 20:08:21
14336,1,7705,2020-01-27 20:04:20,2020-01-27 20:09:08
14337,2,7711,2020-01-27 20:03:51,2020-01-27 20:09:11
14338,1,7712,2020-01-27 20:08:21,2020-01-27 20:10:40
14339,1,7710,2020-01-27 20:05:16,2020-01-27 20:12:03
14340,3,7710,2020-01-27 20:12:03,2020-01-27 20:12:03
14341,5,7710,2020-01-27 20:12:03,2020-01-27 20:12:03
14342,3,7712,2020-01-27 20:10:40,2020-01-27 20:13:25
14343,4,7710,2020-01-27 20:12:03,2020-01-27 20:15:16
14344,3,7711,2020-01-27 20:09:11,2020-01-27 20:16:17
14345,5,7707,2020-01-27 19:59:20,2020-01-27 20:18:38
14346,1,7713,2020-01-27 20:14:39,2020-01-27 20:19:24
14347,1,7714,2020-01-27 20:16:56,2020-01-27 20:20:51
14348,1,7711,2020-01-27 20:16:17,2020-01-27 20:21:10
14349,5,7706,2020-01-27 20:04:46,2020-01-27 20:22:25
14350,3,7713,2020-01-27 20:19:24,2020-01-27 20:23:00
14351,1,7716,2020-01-27 20:24:00,2020-01-27 20:28:41
14352,2,7717,2020-01-27 20:25:45,2020-01-27 20:32:59
14353,1,7718,2020-01-27 20:29:09,2020-01-27 20:34:56
14354,2,7719,2020-01-27 20:33:15,2020-01-27 20:37:32
14355,1,7719,2020-01-27 20:37:32,2020-01-27 20:40:55
14356,2,7720,2020-01-27 20:37:50,2020-01-27 20:44:06
14357,5,7720,2020-01-27 20:44:06,2020-01-27 20:44:06
14358,1,7721,2020-01-27 20:41:54,2020-01-27 20:47:07
14359,5,7721,2020-01-27 20:47:07,2020-01-27 20:47:07
14360,2,7723,2020-01-27 20:50:12,2020-01-27 20:50:12
14361,4,7723,2020-01-27 20:50:12,2020-01-27 20:50:12
14362,5,7717,2020-01-27 20:32:59,2020-01-27 20:52:06
14363,4,7721,2020-01-27 20:47:07,2020-01-27 20:52:27
14364,5,7719,2020-01-27 20:40:55,2020-01-27 20:59:18
14365,1,7725,2020-01-27 21:02:42,2020-01-27 21:06:13
14366,3,7719,2020-01-27 20:59:18,2020-01-27 21:08:48
14367,4,7725,2020-01-27 21:06:13,2020-01-27 21:12:24
14368,2,7725,2020-01-27 21:12:24,2020-01-27 21:18:02
14369,1,7727,2020-01-27 21:16:03,2020-01-27 21:19:41
14370,2,7727,2020-01-27 21:19:41,2020-01-27 21:25:51
14371,4,7727,2020-01-27 21:25:51,2020-01-27 21:29:21
14372,2,7729,2020-01-27 21:29:50,2020-01-27 21:37:22
14373,4,7729,2020-01-27 21:37:22,2020-01-27 21:39:09
14374,2,7733,2020-01-27 21:42:06,2020-01-27 21:46:13
14375,4,7732,2020-01-27 21:42:01,2020-01-27 21:49:04
14376,2,7735,2020-01-27 21:49:50,2020-01-27 21:51:47
14377,5,7736,2020-01-27 21:52:56,2020-01-27 21:52:56
14378,2,7734,2020-01-27 21:46:26,2020-01-27 21:53:07
14379,1,7732,2020-01-27 21:49:04,2020-01-27 21:53:40
14380,3,7732,2020-01-27 21:53:40,2020-01-27 21:57:02
14381,5,7731,2020-01-27 21:37:09,2020-01-27 21:57:12
14382,4,7736,2020-01-27 21:52:56,2020-01-27 21:58:55
14383,2,7731,2020-01-27 21:57:12,2020-01-27 22:01:45
14384,2,7737,2020-01-27 21:59:29,2020-01-27 22:02:40
14385,5,7733,2020-01-27 21:46:13,2020-01-27 22:07:07
14386,1,7731,2020-01-27 22:01:45,2020-01-27 22:07:36
14387,1,7736,2020-01-27 21:58:55,2020-01-27 22:07:45
14388,1,7738,2020-01-27 22:05:39,2020-01-27 22:08:29
14389,3,7731,2020-01-27 22:07:36,2020-01-27 22:08:36
14390,4,7737,2020-01-27 22:02:40,2020-01-27 22:11:06
14391,3,7733,2020-01-27 22:07:07,2020-01-27 22:11:10
14392,2,7736,2020-01-27 22:07:45,2020-01-27 22:12:16
14393,1,7739,2020-01-27 22:11:13,2020-01-27 22:14:29
14394,2,7740,2020-01-27 22:15:37,2020-01-27 22:20:27
14395,1,7741,2020-01-27 22:16:39,2020-01-27 22:22:54
14396,5,7737,2020-01-27 22:11:06,2020-01-27 22:28:44
14397,1,7746,2020-01-27 22:30:56,2020-01-27 22:31:16
14398,2,7743,2020-01-27 22:22:31,2020-01-27 22:32:20
14399,1,7744,2020-01-27 22:26:59,2020-01-27 22:32:56
14400,1,7745,2020-01-27 22:30:10,2020-01-27 22:34:12
14401,2,7745,2020-01-27 22:34:12,2020-01-27 22:37:52
14402,2,7746,2020-01-27 22:31:16,2020-01-27 22:39:00
14403,1,7743,2020-01-27 22:32:20,2020-01-27 22:39:24
14404,1,7747,2020-01-27 22:35:28,2020-01-27 22:40:05
14405,3,7745,2020-01-27 22:37:52,2020-01-27 22:40:26
14406,1,7748,2020-01-27 22:39:48,2020-01-27 22:41:03
14407,4,7746,2020-01-27 22:39:00,2020-01-27 22:43:39
14408,2,7749,2020-01-27 22:42:43,2020-01-27 22:46:11
14409,5,7741,2020-01-27 22:22:54,2020-01-27 22:46:19
14410,2,7748,2020-01-27 22:41:03,2020-01-27 22:46:37
